PRODUCT_UPC,PRODUCT_CATALOGUE_NUMBER,TRACK_ISRC_CODE,TRACK_ID,LABEL,RELEASE,TRACK_TITLE,TRACK_ARTIST,REMIXER_NAME,REMIX,TERRITORY,PURCHASE_STATUS,FORMAT,DELIVERY,TRANSACTION_DATE,CONTENT_TYPE,TRACK_COUNT,GROSS_CONTENT_REVENUE,GROSS_WAV_REVENUE,PAID_PRICE,NET_CONTENT_REVENUE,NET_WAV_REVENUE,MECHANICAL_WITHHOLDING,US_TAX_WITHHOLDING,WITHHELD_AMOUNT,US_TAX_WITHHOLDING_PERCENT,US_TAX_WITHHOLDING_COMPLIANCY_STATUS,NET_TOTAL,SALE_TYPE
084854246968,INS092,USMKV1300017,4196029,"InStereo Recordings","Funky Mood","Funky Mood","DJ Dan,Charles Feelgood",,"Original Mix",CZE,"General Content",mp3,download,2017-07-21,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
847108036049,INS093,USMKV1300018,4196234,"InStereo Recordings","The Machine","The Machine","DJ Dan,Mike Balance",,"Original Mix",USA,"General Content",aiff,download,2017-07-18,single,1,0.00,0.75,0.75,0.00,0.3800000000,0.00,0.00,0.00,0.0000,1,0.38,Sale
084854278037,INS094,USMKV1300019,4232304,"InStereo Recordings","Out Of Nowhere","Out Of Nowhere","DJ Dan",WhiteNoize,"WhiteNoize Remix",AUS,"General Content",wav,download,2017-07-08,single,1,1.28,0.57,1.85,0.83,0.2900000000,0.19,0.00,0.19,0.0000,1,0.93,Sale
084854278037,INS094,USMKV1300020,4232305,"InStereo Recordings","Out Of Nowhere","Out Of Nowhere","DJ Dan","Richard Grey","Richard Grey Remix",AUS,"General Content",wav,download,2017-07-08,single,1,1.28,0.57,1.85,0.83,0.2900000000,0.19,0.00,0.19,0.0000,1,0.93,Sale
084854291395,INS095,USMKV1300022,4232377,"InStereo Recordings","Disko Funk Odyssey (Remixes)","American Girls","DJ Dan",,"Club Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.00,0.00,0.00,0.0000,1,0.48,Sale
888002146038,INS098,USMKV1200015,4331933,"InStereo Recordings","The Best Of WhiteNoize Vol 1",Insecure,WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.00,0.00,0.00,0.0000,1,0.49,Sale
888002146038,INS098,USMKV1005201,4331934,"InStereo Recordings","The Best Of WhiteNoize Vol 1",Burnin,WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.00,0.00,0.00,0.0000,1,0.49,Sale
888002146038,INS098,USMKV1005202,4331935,"InStereo Recordings","The Best Of WhiteNoize Vol 1","No Worry",WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.00,0.00,0.00,0.0000,1,0.49,Sale
888002146038,INS098,USMKV1100003,4331940,"InStereo Recordings","The Best Of WhiteNoize Vol 1","Honey Love",WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.00,0.00,0.00,0.0000,1,0.49,Sale
888002146038,INS098,USMKV1100006,4331941,"InStereo Recordings","The Best Of WhiteNoize Vol 1","Funky Lift","Felipe Avelar",WhiteNoize,"WhiteNoize Remix",USA,"General Content",aiff,download,2017-07-15,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.00,0.00,0.00,0.0000,1,1.35,Sale
888002404602,INS100,USMKV1300031,4397859,"InStereo Recordings","Put That Record Back On (2013)","Put That Record Back On","DJ Dan","H Foundation","H Foundation Remix",USA,"General Content",wav,download,2017-07-08,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.00,0.00,0.00,0.0000,1,1.35,Sale
888002438645,INS101,USMKV1300033,4409146,"InStereo Recordings","Pretty Baby","Pretty Baby","Wise D & Kobe",,"Original Mix",KOR,"General Content",wav,download,2017-07-24,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
888002477477,INS102,USMKV1300035,4417768,"InStereo Recordings","Let's Groove","Let's Groove","Gary Caos,Dimo",,"Original Mix",NLD,"General Content",mp3,download,2017-07-31,single,1,0.76,0.00,0.76,0.50,0.0000000000,0.08,0.00,0.08,0.0000,1,0.42,Sale
888002580610,INS105,USMKV1300039,4461595,"InStereo Recordings","The Feelin'","Don't You Like This House","Block & Crown",,"Original Mix",USA,"General Content",mp3,download,2017-07-27,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS108,USMKV1200013,4561723,"InStereo Recordings","Best Of DJ Dan Vol.1","Just A Fool","DJ Dan",,"Vocal Mix",DEU,"General Content",mp3,download,2017-07-27,single,1,1.52,0.00,1.52,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS108,USMKV1200050,4561729,"InStereo Recordings","Best Of DJ Dan Vol.1","Good For Me","DJ Dan,Jerome Robins",,Original,USA,"General Content",mp3,download,2017-07-18,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS108,USMKV1300016,4561730,"InStereo Recordings","Best Of DJ Dan Vol.1","Nothing But A Party","DJ Dan,Lookback",,Original,USA,"General Content",mp3,download,2017-07-28,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.00,0.00,0.00,0.0000,1,0.48,Sale
,INS108,USMKV1300016,4561730,"InStereo Recordings","Best Of DJ Dan Vol.1","Nothing But A Party","DJ Dan,Lookback",,Original,JPN,"General Content",mp3,download,2017-07-31,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.08,0.00,0.08,0.0000,1,0.41,Sale
,INS112,USMKV1311201,4649663,"InStereo Recordings","Make Ya Freak","Make Ya Freak","DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS112,USMKV1311201,4649663,"InStereo Recordings","Make Ya Freak","Make Ya Freak","DJ Dan",,"Original Mix",KOR,"General Content",mp3,download,2017-07-27,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS114,USMKV1311402,4660196,"InStereo Recordings","Nothing But A Party Remixes","Nothing But A Party","DJ Dan,Lookback",Ido,"Ido Remix",ARG,"General Content",mp3,download,2017-07-17,single,1,1.12,0.00,1.12,0.73,0.0000000000,0.11,0.00,0.11,0.0000,1,0.62,Sale
,INS115,USMKV1311501,4681326,"InStereo Recordings","Check Baby","Check Baby",WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS115,USMKV1311501,4681326,"InStereo Recordings","Check Baby","Check Baby",WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS115,USMKV1311501,4681326,"InStereo Recordings","Check Baby","Check Baby",WhiteNoize,,"Original Mix",CAN,"General Content",mp3,download,2017-07-30,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.08,0.00,0.08,0.0000,1,0.41,Sale
,INS122,USMKV1200033,4820260,"InStereo Recordings","Best Of Funky House VOl. 1","Little Havana",Hazzaro,,"Original Mix",GBR,"General Content",mp3,download,2017-07-07,single,1,1.45,0.00,1.45,0.94,0.0000000000,0.15,0.00,0.15,0.0000,1,0.79,Sale
,INS122,USMKV1300014,4820261,"InStereo Recordings","Best Of Funky House VOl. 1",Reachin',Rescue,,"Original Mix",AUS,"General Content",wav,download,2017-07-08,single,1,1.28,0.57,1.85,0.83,0.2900000000,0.19,0.00,0.19,0.0000,1,0.93,Sale
,INS124,USMKV1312401,4820307,"InStereo Recordings","Body & Soul","Body & Soul","DJ Dan,Hazzaro",,"Original Mix",FIN,"General Content",mp3,download,2017-07-11,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS128,USMKV1300004,4907754,"InStereo Recordings","Best Of 2013",Glow,"Slicer Boys",,"Original Mix",CZE,"General Content",mp3,download,2017-07-21,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.15,0.00,0.15,0.0000,1,0.74,Sale
,INS128,USMKV1300004,4907754,"InStereo Recordings","Best Of 2013",Glow,"Slicer Boys",,"Original Mix",GBR,"General Content",wav,download,2017-07-07,single,1,1.45,0.97,2.43,0.87,0.4900000000,0.24,0.00,0.24,0.0000,1,1.12,Sale
,INS128,USMKV1300017,4907758,"InStereo Recordings","Best Of 2013","Funky Mood","DJ Dan,Charles Feelgood",,"Original Mix",AUS,"General Content",wav,download,2017-07-08,single,1,1.28,0.57,1.85,0.77,0.2900000000,0.19,0.00,0.19,0.0000,1,0.87,Sale
,INS128,USMKV1300030,4907766,"InStereo Recordings","Best Of 2013","Put The Record Back On","DJ Dan",,"2013 Mix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.92,0.0000000000,0.15,0.00,0.15,0.0000,1,0.77,Sale
,INS129,USMKV1312901,4992212,"InStereo Recordings","Party Time","Party Time",WhiteNoize,,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.00,0.00,0.00,0.0000,1,0.49,Sale
,INS130,USMKV1313001,4992249,"InStereo Recordings","Everybody Loves","Everybody Loves","Rescue,Kevin Kind",,"Original Mix",FIN,"General Content",mp3,download,2017-07-11,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS133,USMKV1413301,5065235,"InStereo Recordings","Don't Stop","Don't Stop","DJ Dan,DJ PP",,"Original Mix",KOR,"General Content",mp3,download,2017-07-13,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS134,USMKV1313408,5078882,"InStereo Recordings","The Best Of Tech House Vol. 1",Ghost,"DJ Dan","Simon Doty","Simon Doty Remix",CAN,"General Content",mp3,download,2017-07-16,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS135,USMKV1313511,5102859,"InStereo Recordings","Phreaky Deaky 2014","Phreaky Deaky 2014","DJ Dan,Rescue,Terry Mullan",,"Original Mix",CAN,"General Content",mp3,download,2017-07-16,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS135,USMKV1313511,5102859,"InStereo Recordings","Phreaky Deaky 2014","Phreaky Deaky 2014","DJ Dan,Rescue,Terry Mullan",,"Original Mix",GBR,"General Content",mp3,download,2017-07-29,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.07,0.00,0.07,0.0000,1,0.41,Sale
,INS135,USMKV1313511,5102859,"InStereo Recordings","Phreaky Deaky 2014","Phreaky Deaky 2014","DJ Dan,Rescue,Terry Mullan",,"Original Mix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS136,USMKV1413601,5140104,"InStereo Recordings","Engine No. 9","Engine No. 9","DJ Dan,WhiteNoize",,"Original Mix",GBR,"General Content",mp3,download,2017-07-30,single,1,1.47,0.00,1.47,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS136,USMKV1413601,5140104,"InStereo Recordings","Engine No. 9","Engine No. 9","DJ Dan,WhiteNoize",,"Original Mix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS136,USMKV1413601,5140104,"InStereo Recordings","Engine No. 9","Engine No. 9","DJ Dan,WhiteNoize",,"Original Mix",AUS,"General Content",mp3,download,2017-07-13,single,1,1.30,0.00,1.30,0.84,0.0000000000,0.13,0.00,0.13,0.0000,1,0.71,Sale
,INS136,USMKV1413601,5140104,"InStereo Recordings","Engine No. 9","Engine No. 9","DJ Dan,WhiteNoize",,"Original Mix",USA,"General Content",mp3,download,2017-07-26,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS139,USMKV1413906,5223840,"InStereo Recordings","The Best Of Funky House Vol.2","Drop That Bass","Gary Caos,Dimo","DJ Dan","DJ Dan Remix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS137,USMKV1413703,5235744,"InStereo Recordings","Sounds Of InStereo Vol. 4 - Mixed By DJ Dan","Bangin' On Ya","DJ Dan","Phunk Investigation","Phunk Investigation Remix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS137,USMKV1413706,5235747,"InStereo Recordings","Sounds Of InStereo Vol. 4 - Mixed By DJ Dan","Da Pressure","Samma Lone",WhiteNoize,"WhiteNoize Remix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS137,USMKV1413707,5235748,"InStereo Recordings","Sounds Of InStereo Vol. 4 - Mixed By DJ Dan","Party Time",WhiteNoize,"Mike Balance","Mike Balance Remix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS137,USMKV1413708,5235749,"InStereo Recordings","Sounds Of InStereo Vol. 4 - Mixed By DJ Dan","Nothing But A Party","DJ Dan,Lookback",Ido,"Ido Remix",SWE,"General Content",mp3,download,2017-07-19,single,1,1.50,0.00,1.50,0.98,0.0000000000,0.15,0.00,0.15,0.0000,1,0.83,Sale
,INS140,USMKV1414001,5301338,"InStereo Recordings",Sexpress,Sexpress,"Wise D & Kobe",,"Original Mix",AUS,"General Content",mp3,download,2017-07-06,single,1,1.28,0.00,1.28,0.83,0.0000000000,0.13,0.00,0.13,0.0000,1,0.70,Sale
,INS141,USMKV1414101,5367865,"InStereo Recordings","Nothing But A Party","Shake That","DJ Dan,Mike Balance",,"Original Mix",USA,"General Content",mp3,download,2017-07-26,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS141,USMKV1414119,5367883,"InStereo Recordings","Nothing But A Party","Everybody Over There","DJ Dan,Phunk Investigation",,"Original Mix",KOR,"General Content",mp3,download,2017-07-04,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.15,0.00,0.15,0.0000,1,0.74,Sale
,INS141,USMKV1414119,5367883,"InStereo Recordings","Nothing But A Party","Everybody Over There","DJ Dan,Phunk Investigation",,"Original Mix",USA,"General Content",mp3,download,2017-07-29,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.00,0.00,0.00,0.0000,1,0.89,Sale
,INS141,USMKV1414120,5367884,"InStereo Recordings","Nothing But A Party","Jacked Up Funk","DJ Dan,TJR",,"Original Mix",JPN,"General Content",mp3,download,2017-07-20,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.15,0.00,0.15,0.0000,1,0.74,Sale
,INS150,USMKV1415001,5644595,"InStereo Recordings","The Reason We Took It Underground 2014 Remixes","The Reason We Took It Underground","Studio Nova","DJ Dan","DJ Dan 2014 Re-Rub",USA,"General Content",aiff,download,2017-07-29,single,1,0.75,0.75,1.50,0.49,0.3800000000,0.00,0.00,0.00,0.0000,1,0.87,Sale
,INS153,USMKV1415309,5717393,"InStereo Recordings","InStereo #BeatportDecade House","Bryan Jones - Part Of The Game","Bryan Jones","DJ Dan","DJ Dan Remix",DEU,"General Content",mp3,download,2017-07-27,single,1,1.52,0.00,1.52,0.91,0.0000000000,0.15,0.00,0.15,0.0000,1,0.76,Sale
,INS154,USMKV1415304,5717408,"InStereo Recordings","InStereo #BeatportDecade Tech House",MTYS,"DJ Dan,DJ Mes","Mike Balance","Mike Balance Remix",USA,"General Content",mp3,download,2017-07-31,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.00,0.00,0.00,0.0000,1,0.89,Sale
,INS155,USMKV1415502,5717448,"InStereo Recordings","InStereo #BeatportDecade Electro House","Stick Em","DJ Dan,Donld Glaude",TJR,"TJR Remix",KOR,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.15,0.00,0.15,0.0000,1,0.74,Sale
,INS162,USMKV1414105,6024546,"InStereo Recordings","Best Of 2014",Crisco,"DJ Dan,DJ Mes",,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.74,0.00,0.74,0.44,0.0000000000,0.00,0.00,0.00,0.0000,1,0.44,Sale
,INS162,USMKV1414103,6024549,"InStereo Recordings","Best Of 2014","Cut The Midrange","DJ Dan","DJ Dan","Original Mix",KOR,"General Content",mp3,download,2017-07-13,single,1,1.49,0.00,1.49,0.89,0.0000000000,0.15,0.00,0.15,0.0000,1,0.74,Sale
,INS165,,6207742,"InStereo Recordings",Forever,Forever,"Slideback,Alaia,Gallo",,"Original Mix",USA,"General Content",mp3,download,2017-07-22,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS168,USMKV1516801,6304324,"InStereo Recordings","The Remix Collection","Loose Caboose","The Electroliners","DJ Dan","DJ Dan Remix",USA,"General Content",aiff,download,2017-07-27,single,1,0.00,0.75,0.75,0.00,0.3800000000,0.00,0.00,0.00,0.0000,1,0.38,Sale
,INS168,USMKV1516802,6304325,"InStereo Recordings","The Remix Collection","Yes We Like",Anhanguera,"DJ Dan,Mike Balance","DJ Dan & Mike Balance Remix",BRA,"General Content",mp3,download,2017-07-12,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS168,USMKV1516810,6304333,"InStereo Recordings","The Remix Collection","Operator Feat. Blake Lewis","DJ Dan,Uberzone","DJ Dan,Mike Balance","DJ Dan & Mike Balance Disco Funk Dub",KOR,"General Content",mp3,download,2017-07-21,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS168,USMKV1516813,6304336,"InStereo Recordings","The Remix Collection","Feel Good","Tom Forester","DJ Dan","DJ Dan Remix",KOR,"General Content",wav,download,2017-07-19,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS168,USMKV1516814,6304337,"InStereo Recordings","The Remix Collection","Jacked Up Funk","DJ Dan,TJR","DJ Dan","DJ Dan Tech Funk Mix",KOR,"General Content",mp3,download,2017-07-17,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS168,USMKV1516816,6304339,"InStereo Recordings","The Remix Collection","Just A Fool","DJ Dan","DJ Dan","DJ Dan Vocal Mix",SWE,"General Content",mp3,download,2017-07-19,single,1,1.50,0.00,1.50,0.98,0.0000000000,0.15,0.00,0.15,0.0000,1,0.83,Sale
,INS173,USMKV1517302,6406082,"InStereo Recordings","Sounds Of InStereo Vol. 5","Big Boy","French Kick",,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517303,6406083,"InStereo Recordings","Sounds Of InStereo Vol. 5","Work The Beat","Gordon John",,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517308,6406088,"InStereo Recordings","Sounds Of InStereo Vol. 5","Dance, Come On","DJ Dan,DJ PP",,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.00,0.00,0.00,0.0000,1,0.48,Sale
,INS173,USMKV1517309,6406089,"InStereo Recordings","Sounds Of InStereo Vol. 5",Kemikalphunk,"Phunk Investigation",,"Original Mix",FRA,"General Content",mp3,download,2017-07-31,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS173,USMKV1517309,6406089,"InStereo Recordings","Sounds Of InStereo Vol. 5",Kemikalphunk,"Phunk Investigation",,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517310,6406090,"InStereo Recordings","Sounds Of InStereo Vol. 5","Back The Funk Up","DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517311,6406091,"InStereo Recordings","Sounds Of InStereo Vol. 5","Wake Up The Funk","Gordon John",,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517312,6406092,"InStereo Recordings","Sounds Of InStereo Vol. 5",Beamers,"French Kick",,"Dub Mix",USA,"General Content",mp3,download,2017-07-28,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS173,USMKV1517314,6406094,"InStereo Recordings","Sounds Of InStereo Vol. 5","Don't Disturb This Groove","DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-07-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS179,USMKV1517901,6527843,"InStereo Recordings","Ready To Ride","Ready To Ride","DJ Dan,Mike Balance",,"Original Mix",USA,"General Content",mp3,download,2017-07-28,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS184,USMKV1518401,6665049,"InStereo Recordings","We Got The Funk / Don't Stop","We Got The Funk","Ted Nilsson,Stuart Ojelay",,"Original Mix",CAN,"General Content",mp3,download,2017-07-24,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS186,USMKV1518602,6758590,"InStereo Recordings","Back To Funk","Back To Funk","Marc Palacios,DJ Kone","Angel Heredia","Angel Heredia Remix",USA,"General Content",mp3,download,2017-07-29,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS190,USMKV1519001,6775352,"InStereo Recordings","Let's Do It Again","Let's Do It Again",Baseek,,"Original Mix",USA,"General Content",mp3,download,2017-07-27,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS191,USMKV1519101,6856476,"InStereo Recordings","Tonite (DJ Dan & Sygnal 2015 Remix)",Tonite,"Mystic Roots Band","DJ Dan,Sygnal","DJ Dan & Sygnal 2015 Remix",CAN,"General Content",aiff,download,2017-07-28,single,1,0.75,0.75,1.50,0.49,0.3800000000,0.15,0.00,0.15,0.0000,1,0.72,Sale
,INS195,USMKV1519501,6953152,"InStereo Recordings","Let Me Hear You Stomp","Let Me Hear You Stomp",Rino(IO)DJ,"Black Legend Project","Black Legend Project Remix",CAN,"General Content",mp3,download,2017-07-06,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS197,USMKV1519701,6953156,"InStereo Recordings","I Got A Man","I Got A Man","DJ Dan,divaDanielle",,"Original Mix",USA,"General Content",aiff,download,2017-07-06,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.00,0.00,0.00,0.0000,1,1.35,Sale
,INS197,USMKV1519701,6953156,"InStereo Recordings","I Got A Man","I Got A Man","DJ Dan,divaDanielle",,"Original Mix",USA,"General Content",mp3,download,2017-07-11,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS197,USMKV1519701,6953156,"InStereo Recordings","I Got A Man","I Got A Man","DJ Dan,divaDanielle",,"Original Mix",KOR,"General Content",mp3,download,2017-07-27,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS197,USMKV1519701,6953156,"InStereo Recordings","I Got A Man","I Got A Man","DJ Dan,divaDanielle",,"Original Mix",GBR,"General Content",wav,download,2017-07-28,single,1,1.46,0.98,2.45,0.95,0.4900000000,0.24,0.00,0.24,0.0000,1,1.20,Sale
,INS199,USMKV1519901,6988294,"InStereo Recordings",DANCE!,DANCE!,"Slideback,Philippe B",,"Original Mix",DEU,"General Content",mp3,download,2017-07-13,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS199,USMKV1519901,6988294,"InStereo Recordings",DANCE!,DANCE!,"Slideback,Philippe B",,"Original Mix",NOR,"General Content",wav,download,2017-07-28,single,1,0.74,0.75,1.49,0.48,0.3800000000,0.15,0.00,0.15,0.0000,1,0.71,Sale
,INS199,USMKV1519901,6988294,"InStereo Recordings",DANCE!,DANCE!,"Slideback,Philippe B",,"Original Mix",GBR,"General Content",mp3,download,2017-07-30,single,1,1.47,0.00,1.47,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS199,USMKV1519901,6988294,"InStereo Recordings",DANCE!,DANCE!,"Slideback,Philippe B",,"Original Mix",FRA,"General Content",mp3,download,2017-07-14,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS199,USMKV1519901,6988294,"InStereo Recordings",DANCE!,DANCE!,"Slideback,Philippe B",,"Original Mix",THA,"General Content",wav,download,2017-07-20,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
